open_uuid,open_test_uuid,time_utc,cat_technology,network_type,lat,long,loc_src,loc_accuracy,region,municipality,settlement,whitespot,zip_code,download_kbit,upload_kbit,ping_ms,lte_rsrp,server_name,test_duration,num_threads,platform,model,client_version,network_mcc_mnc,network_name,sim_mcc_mnc,nat_type,asn,ip_anonym,ndt_download_kbit,ndt_upload_kbit,implausible,signal_strength,speed_test_duration_ms,cell_id,lac,tags,test_type,additional_report_fields,tcp_open,tcp_total,udp_open,udp_total,packet_loss_down,packet_loss_up,peak_down_kbit,peak_up_kbit
P903ed442-ff57-4ee9-98f3-1c8df3c04283,Oad624a93-3265-4695-a3b5-4c0432428b34,2020-09-01 00:24:47,LAN,LAN,,,,,,,,,,150091,10042,9.016,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,86.49.40,,,false,,23836.870000000003,,,{},FULL_TEST,,,,,,,,,
P45a1e61e-da91-408e-be26-266ec738254f,O642d8e6c-bbfa-4b4b-90f5-d61e18da4495,2020-09-01 00:25:00,LAN,LAN,,,,,,,,,,10140,6058,8.583,,CZ.NIC,5,3,,Turris,0.3,,,,,47269,93.91.243,,,false,,23687.781000000003,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O4d6bfc60-d692-49c3-b368-8fcfcc72f231,2020-09-01 00:25:01,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,28833,4889,22.927955,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,20423.061,,,{},FULL_TEST,,,,,,,,,
Pd6c53140-185e-4933-bc2f-7b5d63bd4640,O45910323-eec4-4eeb-9856-74d697a005b9,2020-09-01 00:25:03,LAN,LAN,,,,,,,,,,197847,23630,6.311,,CZ.NIC,5,3,,Turris,0.3,,,,,5610,2a00:1028:919e::,,,false,,25734.076,,,{},FULL_TEST,,,,,,,,,
P48f15294-cd70-44fc-b539-051141f57774,O4919ce4f-1143-4906-a639-5b3c6924b537,2020-09-01 00:25:07,LAN,LAN,,,,,,,,,,3299,7044,5.881,,CZ.NIC,5,3,,Turris,0.3,,,,,51744,91.219.244,,,false,,21700.017,,,{},FULL_TEST,,,,,,,,,
Pf5ee6eab-1e29-4dbc-801f-c8af5661654c,Oe5bb6ec4-a052-4985-966e-cd4987fdda2f,2020-09-01 00:25:10,LAN,LAN,,,,,,,,,,7704,9738,272.995,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,9534,121.120.110,,,false,,41298.761,,,{},FULL_TEST,,,,,,,,,
P9100f1ed-5218-4b40-ba5d-b20cb7956bf8,O35a3d6fb-8641-47e3-b82c-d0c619f843d2,2020-09-01 00:25:11,LAN,LAN,,,,,,,,,,190306,88606,1.407,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,39906,77.104.232,,,false,,22800.464,,,{},FULL_TEST,,,,,,,,,
Pb199f449-f65c-458f-937b-ad0667ce198d,O7ad6c51f-f9d3-45bd-955b-bfc32600b568,2020-09-01 00:25:14,LAN,LAN,,,,,,,,,,87405,16146,10.176,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,39235,80.251.241,,,false,,22435.130999999998,,,{},FULL_TEST,,,,,,,,,
P166de938-f522-4a92-917b-93152f0019d2,O99fc79c7-1e3f-404f-b22f-4231626fd32c,2020-09-01 00:25:20,LAN,LAN,,,,,,,,,,250287,399677,24.031,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,3215,90.92.168,,,false,,24114.913999999997,,,{},FULL_TEST,,,,,,,,,
P029d869b-3d3c-4ceb-a0ce-dcf5d789afe9,Of5178c92-cef0-4b96-b268-911be1520954,2020-09-01 00:25:21,LAN,LAN,,,,,,,,,,360821,36302,43.007,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,5089,82.46.124,,,false,,27554.096,,,{},FULL_TEST,,,,,,,,,
P58d292ca-3531-4031-93cc-05f575d497be,O8350685c-8681-47e2-85ba-b00022ad787b,2020-09-01 00:25:22,LAN,LAN,,,,,,,,,,25258,9753,3.037,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,208805,45.84.165,,,false,,19877.386000000002,,,{},FULL_TEST,,,,,,,,,
P2f553e77-4838-4148-8f0c-0ad955f5738c,O12691f5c-a401-490b-8f7b-9df50a4f86d7,2020-09-01 00:25:23,LAN,LAN,,,,,,,,,,503261,49000,,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,2a02:908:c37::,,,false,,24354.269,,,{},FULL_TEST,,,,,,,,,
Peb687597-b4fc-4caf-9df6-5c55417261cb,Oedc53b89-4645-490b-8f0b-5b8b82f97fe8,2020-09-01 00:25:23,LAN,LAN,,,,,,,,,,258562,104154,9.453,,CZ.NIC,5,3,,Turris,0.3,,,,,6939,2001:470:5a00::,,,false,,26141.916999999998,,,{},FULL_TEST,,,,,,,,,
P4b06c8ef-79d5-48b7-8491-bd4030bc36ed,Of522abc1-44a5-4232-b045-a9bc0806a486,2020-09-01 00:25:25,LAN,LAN,,,,,,,,,,20939,19339,8.039,,CZ.NIC,5,3,,Turris,0.3,,,,,51524,178.213.45,,,false,,21280.88,,,{},FULL_TEST,,,,,,,,,
P5f654492-546c-43da-ba44-ac489304cc52,O27361a31-f935-4806-8c46-a0ab32aa9462,2020-09-01 00:25:30,LAN,LAN,,,,,,,,,,50880,4740,12.6,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,21430,85.239.228,,,false,,22143.737999999998,,,{},FULL_TEST,,,,,,,,,
P8c4e65f2-7f8f-4301-9299-a4919c03cfad,Of4ecd712-5ec6-41ad-8a30-56fa5e9d8070,2020-09-01 00:25:32,LAN,LAN,,,,,,,,,,10883,10787,,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,7018,2600:1700:dc40::,,,false,,26926.175,,,{},FULL_TEST,,,,,,,,,
Pabb319f4-15f9-4ef5-9a6d-631e90a79892,Oa5562e75-972a-4711-89be-9e4b5fcdae87,2020-09-01 00:25:52,LAN,LAN,,,,,,,,,,39075,4879,5.037,,CZ.NIC,5,3,,Turris,0.3,,,,,50971,178.23.216,,,false,,22645.170000000002,,,{},FULL_TEST,,,,,,,,,
Pa1bb89c1-0f4b-46de-ade4-bf130c57a5ab,O2e4696e6-4524-40c7-9a6b-a72c683dd400,2020-09-01 00:25:55,LAN,LAN,,,,,,,,,,42326,5128,16.788,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,31117,87.244.254,,,false,,23908.498000000003,,,{},FULL_TEST,,,,,,,,,
P0976bc22-f2ba-4855-bc27-5d50311e5047,Oe17643a8-5a45-4fc5-9bc6-2f5ba147a3fe,2020-09-01 00:26:08,LAN,LAN,,,,,,,,,,94222,90331,1.49,,CZ.NIC,5,3,,CZ.NIC Turris Mox Board,0.3,,,,,48926,178.248.255,,,false,,27049.288,,,{},FULL_TEST,,,,,,,,,
P9daae0b3-4289-4947-a472-49b4af3ded67,O5d538ee5-5924-47d9-acf5-3530887e4770,2020-09-01 00:26:11,LAN,LAN,,,,,,,,,,249226,26872,33.981,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,6848,2a02:181f::,,,false,,27137.882,,,{},FULL_TEST,,,,,,,,,
Pf07e8f5f-5d62-4e72-9ba3-9e91c8d0ea22,O83b02f42-8c37-4dc1-b0a3-ee669f2cd18b,2020-09-01 00:26:14,LAN,LAN,,,,,,,,,,8273,8147,275.211,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,9534,121.120.110,,,false,,42436.074,,,{},FULL_TEST,,,,,,,,,
Pfa17683c-2000-47c1-9627-2380c0dc3e88,Oabe2031f-ccbf-47c2-926e-a83d9bed6818,2020-09-01 00:26:14,LAN,LAN,,,,,,,,,,28989,28556,16.152999,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,15962,5.178.51,,,false,,21287.344999999998,,,{},FULL_TEST,,,,,,,,,
P87712084-8393-4b69-920e-eb65c208c1ec,Oab54f06a-66f3-4716-8a48-a722579d6f3f,2020-09-01 00:26:15,LAN,LAN,,,,,,,,,,844362,878557,16.239,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,13030,2a02:168:2000::,,,false,,31721.989,,,{},FULL_TEST,,,,,,,,,
P7e9a8e41-4448-4dde-b63b-fb9534c6bcbe,O5221a7ef-8438-427f-bf19-46d8060d7a85,2020-09-01 00:26:16,LAN,LAN,,,,,,,,,,239993,24062,8.356,,CZ.NIC,5,3,,Turris,0.3,,,,,16019,84.42.191,,,false,,25044.675000000003,,,{},FULL_TEST,,,,,,,,,
P3a3e5d2a-0c04-4065-a11a-43eb49ccf22e,O7a4314b5-0a49-4c15-b145-8ac850b2037b,2020-09-01 00:26:17,LAN,LAN,,,,,,,,,,51172,10810,9.08,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,28972,213.226.245,,,false,,22448.775999999998,,,{},FULL_TEST,,,,,,,,,
P4f1878ba-b93e-49a1-b140-b6fdff41f6f6,O0a8b2001-34f1-4365-9e13-df04bb70c975,2020-09-01 00:26:17,LAN,LAN,,,,,,,,,,29111,17406,5.312,,CZ.NIC,5,3,,Turris,0.3,,,,,41670,89.248.255,,,false,,23573.357,,,{},FULL_TEST,,,,,,,,,
P80e419c9-81f0-4178-8df7-6543ccd02e0c,O63ad4143-2683-4d0f-8e21-4e52cdedddc6,2020-09-01 00:26:22,LAN,LAN,,,,,,,,,,765,6115,268.754,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,2514,202.229.68,,,false,,40053.123,,,{},FULL_TEST,,,,,,,,,
P14ba9c59-7139-4ed3-8c0c-9e1b091b40a1,Of9cf5aa3-0e82-4e96-97bd-1457f24e2179,2020-09-01 00:26:24,LAN,LAN,,,,,,,,,,925635,52007,24.335,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,134.3.29,,,false,,33922.098,,,{},FULL_TEST,,,,,,,,,
Pa831b8de-ba98-4834-8dec-6afce46d1f9b,O0f06ef7a-f3c4-48c2-b871-9e5b637f317e,2020-09-01 00:26:26,LAN,LAN,,,,,,,,,,82809,86662,6.35,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,42000,185.160.21,,,false,,24689.902,,,{},FULL_TEST,,,,,,,,,
P4f9b8043-8024-4f88-9db1-69183bf8b219,O7448428b-d703-4a55-b22a-541b7c56b990,2020-09-01 00:26:27,LAN,LAN,,,,,,,,,,29020,4868,8.58,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,41779,185.211.110,,,false,,20836.799,,,{},FULL_TEST,,,,,,,,,
P22724bf2-6c65-4f1d-b9f4-178f22b3479a,O88b99fd9-4059-4cff-b0b8-83c0558388b2,2020-09-01 00:26:34,LAN,LAN,,,,,,,,,,5683,3891,77.422,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16086,213.216.210,,,false,,25753.269,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O02675da1-3c2b-4aea-a9c4-99fd265eeaae,2020-09-01 00:26:34,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,31708,4905,19.989979,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,18578.807,,,{},FULL_TEST,,,,,,,,,
P67a27075-9c75-4bf2-bc73-0dd982f0affa,Oac78783d-4cbb-418d-a179-4e25821a1f07,2020-09-01 00:26:35,LAN,LAN,,,,,,,,,,667312,50009,28.689,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,2a02:908:8a8::,,,false,,38087.193999999996,,,{},FULL_TEST,,,,,,,,,
P638f9d0c-0ce0-4229-823e-a6e0df48681a,O75b42341-6386-4b65-95cb-e5b5a1e81c55,2020-09-01 00:26:39,LAN,LAN,,,,,,,,,,739067,569614,2.908,,CZ.NIC,5,3,,Turris,0.3,,,,,8251,212.79.110,,,false,,35701.893,,,{},FULL_TEST,,,,,,,,,
P0e867728-7673-42f2-b1f8-4c156ab266f8,Oe07c30dd-57c8-4bdc-98c2-d66348c08adb,2020-09-01 00:26:40,LAN,LAN,,,,,,,,,,916887,913804,4.275,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,197451,2001:67c:1220::,,,false,,32098.017,,,{},FULL_TEST,,,,,,,,,
P6a3dcf9b-03d3-4eb5-8f59-0ebdc98f7e8b,O2934cfcb-ae17-4bc3-b7cf-46bab31a6664,2020-09-01 00:26:41,LAN,LAN,,,,,,,,,,299805,20047,10.764,,CZ.NIC,5,3,,Turris,0.3,,,,,16019,89.177.205,,,false,,30146.375,,,{},FULL_TEST,,,,,,,,,
P9ad76501-f1b0-45ba-9dab-9e43f49e4554,O83117166-02e9-4274-8648-0a86bac4f196,2020-09-01 00:26:45,LAN,LAN,,,,,,,,,,51448,9992,3.406,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,42306,77.236.206,,,false,,21430.391,,,{},FULL_TEST,,,,,,,,,
P21f23f03-e65f-4f9b-9f86-f08855868199,O8b190ba4-6184-412f-af80-bea5ab5e9e08,2020-09-01 00:26:48,LAN,LAN,,,,,,,,,,473915,24819,114.793,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,6079,209.6.39,,,false,,35854.464,,,{},FULL_TEST,,,,,,,,,
Pf2e3b5a1-5367-4396-bef2-09b740e9f9ba,Oef70e901-ef23-4f3c-bec0-2b1593b71a67,2020-09-01 00:26:54,LAN,LAN,,,,,,,,,,190218,5984,43.94,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,89.136.169,,,false,,25583.953999999998,,,{},FULL_TEST,,,,,,,,,
P837d6487-e16c-42c9-b66f-a44f7c9ec103,Ob3ead91f-d9e3-42c2-83b4-505797cde4ce,2020-09-01 00:26:56,LAN,LAN,,,,,,,,,,563553,56586,38.2,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,31.179.186,,,false,,31970.879,,,{},FULL_TEST,,,,,,,,,
Pf7e5ce72-fa2a-4003-8284-a0a4d0f92ddb,Oeedc30db-f1e0-4b75-9b85-e370dc5bf7e9,2020-09-01 00:27:01,LAN,LAN,,,,,,,,,,43386,20847,10.25,,CZ.NIC,5,3,,Turris,0.3,,,,,31246,213.155.242,,,false,,23380.852000000003,,,{},FULL_TEST,,,,,,,,,
P216dadd2-444b-406c-ba96-43d51a515dd2,O68c877c5-a189-4e2d-b507-f804fd824f6f,2020-09-01 00:27:05,LAN,LAN,,,,,,,,,,82340,9129,13.0,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,13036,109.183.157,,,false,,23598.48,,,{},FULL_TEST,,,,,,,,,
P2fcdb724-a28f-4ffb-8032-e13bbd5e41e7,O9836485b-754c-4341-a221-3ca3979d9b85,2020-09-01 00:27:26,LAN,LAN,,,,,,,,,,300004,18849,12.2,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,86.49.42,,,false,,27280.585,,,{},FULL_TEST,,,,,,,,,
P6973930a-725e-4b13-a893-369c299ad1d6,O9a9c592a-6a32-461e-a07f-83517fce5022,2020-09-01 00:27:31,LAN,LAN,,,,,,,,,,63129,93067,14.362,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,77.48.22,,,false,,22330.455,,,{},FULL_TEST,,,,,,,,,
Pbcbb7aae-6a7d-4549-9579-ec6ee79934e0,Oda52f88b-f4ef-4653-9ac3-d1fa6b2950be,2020-09-01 00:27:37,LAN,LAN,,,,,,,,,,49828,15515,23.839,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,13036,62.141.28,,,false,,22324.576,,,{},FULL_TEST,,,,,,,,,
Pbf658f72-e60d-453e-b551-0cfd74c4f5ac,Oc951e85d-b2e7-454f-95c0-b5b14e195258,2020-09-01 00:27:44,LAN,LAN,,,,,,,,,,1989,1945,4.187,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,25248,82.99.141,,,false,,22722.719999999998,,,{},FULL_TEST,,,,,,,,,
P79dc1e4e-c3e7-49ae-81c0-efe6fa4dd7d9,O57b8204b-f149-49c8-9775-65dc5751532a,2020-09-01 00:27:44,LAN,LAN,,,,,,,,,,22377,2604,4.168,,CZ.NIC,5,3,,Turris,0.3,,,,,47232,78.111.123,,,true,,24596.546,,,{362},FULL_TEST,,,,,,,,,
P434dd7ff-1284-4a81-b050-18570f0bb85d,O003ff859-bcef-4ef8-991b-4bb28d583d54,2020-09-01 00:27:45,LAN,LAN,,,,,,,,,,55415,21966,3.148,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,44489,178.217.146,,,false,,22369.72,,,{},FULL_TEST,,,,,,,,,
P86cd8d57-3d99-46e6-8c3f-54e9b3b573f2,O1305acbd-1f48-46b7-969e-eb81bb3f6704,2020-09-01 00:28:00,LAN,LAN,,,,,,,,,,31720,8838,8.415,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,49985,176.62.233,,,false,,22057.994000000002,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,O8253ae23-b9f9-4864-95cd-6d8df9047c55,2020-09-01 00:28:02,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,29943,4887,26.5257,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,21351.585,,,{},FULL_TEST,,,,,,,,,
P3c10e296-64ae-4e59-8987-fb63902021a8,O33c0e7e7-cfdd-40ec-815d-04cd0068e895,2020-09-01 00:28:08,LAN,LAN,,,,,,,,,,489443,30088,9.322,,CZ.NIC,5,3,,Turris,0.3,,,,,16019,89.176.248,,,false,,34471.7,,,{},FULL_TEST,,,,,,,,,
Pcfb010a6-1f49-48d7-8722-abe932b67447,Oca2c2bad-e316-4f36-815d-5a15df4da6b3,2020-09-01 00:28:09,LAN,LAN,,,,,,,,,,95114,887407,17.61,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,42841,88.212.61,,,false,,22085.274999999998,,,{},FULL_TEST,,,,,,,,,
Pe7ad88fd-b47b-4a86-8dd3-8e87b0bfce72,Ob68db2b7-485c-4334-88dd-c145c107bf80,2020-09-01 00:28:10,LAN,LAN,,,,,,,,,,900984,860845,1.22,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,8251,185.99.64,,,false,,41271.17,,,{},FULL_TEST,,,,,,,,,
Pc3d1a816-5f49-474e-b888-2d825ebc08fc,Ob097c63c-5349-4328-a4d1-2ef5a4c46142,2020-09-01 00:28:11,LAN,LAN,,,,,,,,,,828966,930221,2.925,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,204165,185.112.167,,,false,,35231.194,,,{},FULL_TEST,,,,,,,,,
P4b3ca1c0-9e63-4b94-8377-0df7b78b14f4,O158f4ee8-ef29-493c-b538-14f98f8a2499,2020-09-01 00:28:15,LAN,LAN,,,,,,,,,,26614,26399,5.531,,CZ.NIC,5,3,,Turris,0.3,,,,,196735,188.75.136,,,false,,21307.46,,,{},FULL_TEST,,,,,,,,,
P202c7068-e02a-40b5-b071-84a6b22afb80,Oed3d78a0-78bf-40c0-a275-b2f997f2af09,2020-09-01 00:28:24,LAN,LAN,,,,,,,,,,51017,10044,2.151,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,48661,94.230.150,,,false,,21255.704,,,{},FULL_TEST,,,,,,,,,
P1e5c9e6d-d737-4ae1-a6d8-bebff662eda5,O97a2253e-37e2-4833-a1f2-4a083a68bf8b,2020-09-01 00:28:27,LAN,LAN,,,,,,,,,,237826,113050,15.7,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,15962,178.143.178,,,false,,24379.571,,,{},FULL_TEST,,,,,,,,,
P083658f8-4d00-4490-8e4a-60d3f31b0cec,O25ac7538-87ec-4301-9f30-c059eec0ec42,2020-09-01 00:28:32,LAN,LAN,,,,,,,,,,100912,10264,4.013999,,CZ.NIC,5,3,,Turris,0.3,,,,,28725,85.163.109,,,false,,23359.555,,,{},FULL_TEST,,,,,,,,,
Pda544ad2-d4f1-4bc5-bece-b375b5c093da,O1855d510-de67-4a1d-bc42-39143eb99508,2020-09-01 00:28:36,LAN,LAN,,,,,,,,,,93871,9661,9.974,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,196900,80.242.46,,,false,,23430.018,,,{},FULL_TEST,,,,,,,,,
Pc68cc93f-1d88-40a3-91c5-efe9c86eeffe,O4d05a043-afc4-4f9d-9478-f344bdac9841,2020-09-01 00:28:47,LAN,LAN,,,,,,,,,,29315,4833,8.52,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,41779,185.211.110,,,false,,21549.824,,,{},FULL_TEST,,,,,,,,,
P026b80a1-e376-46c8-af29-4c551db48703,Odb718680-8f9f-40e9-9083-2d16f89af5c6,2020-09-01 00:28:49,LAN,LAN,,,,,,,,,,52473,6873,,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,7922,2001:558:6045::,,,false,,26962.769,,,{},FULL_TEST,,,,,,,,,
Pdf611803-b7f7-4bbf-8013-9139cce72aad,Of46d609a-6b52-4c35-876a-57b8edd141b7,2020-09-01 00:28:49,LAN,LAN,,,,,,,,,,220080,123122,3.165,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,202618,176.114.240,,,false,,23809.401,,,{},FULL_TEST,,,,,,,,,
P6f66d326-a8b2-46c3-9d9d-5a2efab5d745,O2f155ffb-5150-4bb7-b851-6f7c0f9e156d,2020-09-01 00:28:52,LAN,LAN,,,,,,,,,,250087,861329,30.983,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,197301,80.71.142,,,false,,25284.14,,,{},FULL_TEST,,,,,,,,,
P84029a4e-dcb2-420e-a82c-b205bbfcf8e2,O9305a830-4d66-4c9e-89f9-5fa985951d32,2020-09-01 00:28:53,LAN,LAN,,,,,,,,,,28062,6906,4.48,,CZ.NIC,5,3,,CZ.NIC Turris Mox Board,0.3,,,,,196843,109.73.210,,,false,,27293.254,,,{},FULL_TEST,,,,,,,,,
Pc09938df-caeb-447c-9a29-2aa77b1185d0,Oc24c32e7-9dc1-42a4-a994-06bff83e9b94,2020-09-01 00:28:57,LAN,LAN,,,,,,,,,,19376,1947,16.617999,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,5610,37.188.228,,,true,,26049.147,,,{362},FULL_TEST,,,,,,,,,
P59e4baff-a553-4acf-826c-60b5ebc66b7a,O10af348e-c84a-42ce-afe7-1c56e8578bbf,2020-09-01 00:28:58,LAN,LAN,,,,,,,,,,62277,14109,2.75,,CZ.NIC,5,3,,Turris,0.3,,,,,42189,45.92.238,,,false,,23286.96,,,{},FULL_TEST,,,,,,,,,
Pdf26a0c7-07f6-491f-b3e0-998285549d56,O30133ea8-9688-4684-b2b2-4c1816c1ce3a,2020-09-01 00:29:05,LAN,LAN,,,,,,,,,,94065,94051,1.747,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,206287,185.190.113,,,false,,22470.665,,,{},FULL_TEST,,,,,,,,,
P0f099ff4-a29e-47ef-8e5c-a0bd50dd91b6,O1f0c1979-b91f-4fff-b97d-f607a8e4f6a3,2020-09-01 00:29:07,LAN,LAN,,,,,,,,,,462082,655351,5.9,,CZ.NIC,5,3,,Turris,0.3,,,,,202921,212.69.128,,,false,,36778.788,,,{},FULL_TEST,,,,,,,,,
Pb367e598-515e-48c6-b9ae-fc256b7e1f75,Oda9b82fc-feea-49a4-8b43-71d4ef813ba3,2020-09-01 00:29:13,LAN,LAN,,,,,,,,,,21819,24054,5.605,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,35613,176.74.157,,,false,,23870.684,,,{},FULL_TEST,,,,,,,,,
P3ec70998-9de4-4e31-ab3d-d70de6eb5c9d,O70c36630-bf06-4682-a085-f600c4b112cf,2020-09-01 00:29:15,LAN,LAN,,,,,,,,,,14512,7626,12.15,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,198668,185.243.173,,,false,,23215.799,,,{},FULL_TEST,,,,,,,,,
Pc02db273-9ca1-4252-b6b1-4553753a376f,O9fc33013-7683-4fc8-809b-b4f604fb58f1,2020-09-01 00:29:17,LAN,LAN,,,,,,,,,,51234,31184,,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,6939,2001:470:6f::,,,false,,17874.537,,,{},FULL_TEST,,,,,,,,,
P7aac0a4a-e549-4358-90d8-8114df25e43a,Oea8cc936-43c1-4b60-bb29-55047da82ad9,2020-09-01 00:29:18,LAN,LAN,,,,,,,,,,65524,82076,7.786,,CZ.NIC,5,3,,Turris,0.3,,,,,44489,2a02:768:200::,,,false,,23009.058,,,{},FULL_TEST,,,,,,,,,
P21afb471-8e98-421c-aacb-d925ef142d1e,O3270db19-fc0f-478f-8172-74af3834bf1e,2020-09-01 00:29:20,LAN,LAN,,,,,,,,,,300099,29792,6.937,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,16019,84.242.120,,,false,,25281.31,,,{},FULL_TEST,,,,,,,,,
P321603fb-497a-4cef-a7de-32586aca7d31,Oe0859eea-4658-40f9-8b96-a45470df9325,2020-09-01 00:29:24,LAN,LAN,,,,,,,,,,149450,30062,6.78,,CZ.NIC,5,3,,CZ.NIC Turris Mox Board,0.3,,,,,16019,94.113.142,,,false,,29025.521,,,{},FULL_TEST,,,,,,,,,
P0fde39e1-7812-412a-996d-d7b1210d90a3,O1cf10a82-232e-4c5f-9617-3deec06ae743,2020-09-01 00:29:33,LAN,LAN,,,,,,,,,,20574,8498,149.0,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,15802,94.201.121,,,false,,31445.008,,,{},FULL_TEST,,,,,,,,,
P999a010f-8a82-4e64-9f78-ef4e1ebef114,Oaea9ec5a-adc2-4f63-962c-d81029ae3b2a,2020-09-01 00:29:34,LAN,LAN,49.843386599999995,13.222750600000001,Browser,30.0,,,,,,29956,4911,20.013319,,CZ.NIC,5,3,,Firefox,0.8.0,,,,,16019,46.135.36,,,false,,19639.981,,,{},FULL_TEST,,,,,,,,,
Pe6dd2120-6a9f-410d-87ad-52db73eae478,Ob4128206-0b3e-4730-9cc8-1c136252f844,2020-09-01 00:29:41,LAN,LAN,,,,,,,,,,397392,29022,25.0,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,3209,91.66.129,,,false,,28266.483999999997,,,{},FULL_TEST,,,,,,,,,
P1b6cc962-2ec8-4780-9f15-436c75f8e11f,O31a0a776-6f63-4025-8653-0606ff4ac1c2,2020-09-01 00:29:45,LAN,LAN,,,,,,,,,,94072,93900,4.914,,CZ.NIC,5,3,,Turris,0.3,,,,,44489,195.88.142,,,false,,24666.246,,,{},FULL_TEST,,,,,,,,,
Ped35985c-6399-4443-a71e-e8bc6b73a47d,O825ec3c4-8b54-49b6-ab7c-2b04cb1ad284,2020-09-01 00:29:46,LAN,LAN,,,,,,,,,,29819,10062,8.295,,CZ.NIC,5,3,,Turris,0.3,,,,,16019,93.99.65,,,false,,22249.098,,,{},FULL_TEST,,,,,,,,,
Pc13fca22-c934-41a4-bfa7-6557cc48d439,Oaadc093c-ed9c-4c10-9423-39e45f8b4b60,2020-09-01 00:29:53,LAN,LAN,,,,,,,,,,19212,19035,6.8,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,15935,213.195.194,,,false,,21075.977000000003,,,{},FULL_TEST,,,,,,,,,
P8caa8234-ed82-4016-b103-8d262c56cd22,O9fcd9c82-2856-4b14-a5e9-40b1bf3ede68,2020-09-01 00:30:34,LAN,LAN,,,,,,,,,,80825,79847,2.636,,CZ.NIC,5,3,,Turris Omnia,0.3,,,,,48661,94.230.153,,,false,,21674.189,,,{},FULL_TEST,,,,,,,,,
